Client,OrderId,OrderNumber,ExternalOrderReference,OrderDate,DespatchDate,Country,Source,PackingNotes,DeliveryDate,OrderStatus,NumberOfParcels,TotalItems,TotalWeight,OrderValue,Part,NumberOfParts,CourierServiceType,CourierService,TrackingNumber,Warehouse,Channel,OrderItems,Tags,RequiredDespatchDate
Wild (WLD),9105654,FF5096034,2846446R,09/06/2026 18:36:40,,ITALY,API,,,ONBACKORDER,1,15,0.858,17.40,1,1,Standard,Skynet - EParcel,,Airbox NL,API,WCRS2263:Sensitive Deodorant Refill: Wildflower Bloom  [0]:2;WCRS2555:Sensitive Deodorant Refill: Winter Breeze  [0]:1;WCC2472:Deodorant Case: Red Christmas Snoopy  [PF]:1;WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCSGR1283:Body Wash Refill: Juicy Mango (300/350ml)  [E22]:1;WCLC1927:Lip Balm Case: Spongebob  [0]:1;WCRS1752:Sensitive Deodorant Refill: Summer Breeze  [0]:2;WCRS1104:Sensitive Deodorant Refill: Vanilla Bean & Buttercream  [0]:1;WCR1925:Deodorant Refill: Pina Colada  [A08]:1;WCR1921:Deodorant Refill: Santa's Christmas Cookies  [A23]:1;WCLRSPF620:Lip Balm Refill: SPF Peach & Mango  [A20]:1;WCLR1919:Lip Balm Refill: Vanilla Butterscotch  [D11]:1;,Multi Tote (40),09/06/2026 00:00:00
Wild (WLD),9105656,FF5096037,2846543R,09/06/2026 18:36:42,,FRANCE,API,,,ONBACKORDER,1,11,0.301,12.76,1,1,Standard,Skynet - EParcel,,Airbox NL,API,WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCR2473:Deodorant Refill: Berry Christmas  [0]:1;WCLRSPF620:Lip Balm Refill: SPF Peach & Mango  [A20]:1;WCLR1919:Lip Balm Refill: Vanilla Butterscotch  [D11]:1;WCLR3207:Lip Balm Refill: Cotton Cloud  [A29]:1;WCLC1053:Lip Balm Case: Ombre  [A15]:1;WCRS2263:Sensitive Deodorant Refill: Wildflower Bloom  [0]:1;WCRS1104:Sensitive Deodorant Refill: Vanilla Bean & Buttercream  [0]:1;WCR1687:Deodorant Refill: Mad Hatter's Tea Party  [0]:1;WCRS1752:Sensitive Deodorant Refill: Summer Breeze  [0]:1;,Multi Tote (40),09/06/2026 00:00:00
Wild (WLD),9105664,FF5096048,2846110R,09/06/2026 18:36:55,,NETHERLANDS,API,,,ONBACKORDER,1,27,1.030,31.32,1,1,Standard,Skynet - EParcel,,Airbox NL,API,WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCR1925:Deodorant Refill: Pina Colada  [A08]:2;WCRS1896:Sensitive Deodorant Refill: Watermelon  [A13]:2;WCR1919:Deodorant Refill: Vanilla Butterscotch  [0]:1;WCRS2555:Sensitive Deodorant Refill: Winter Breeze  [0]:4;WCRS1104:Sensitive Deodorant Refill: Vanilla Bean & Buttercream  [0]:2;WCLR1919:Lip Balm Refill: Vanilla Butterscotch  [D11]:2;WCR1819:Deodorant Refill: Sicilian Summer  [0]:2;WCRS1752:Sensitive Deodorant Refill: Summer Breeze  [0]:4;WCR1893:Deodorant Refill: Chupa Chups Watermelon  [A16]:1;WCR1260:Deodorant Refill: Energise  [0]:1;WCR24:Deodorant Refill: Fresh Cotton & Sea Salt  [B05]:4;,Multi Tote (40),09/06/2026 00:00:00
Wild (WLD),9105668,FF5096053,2846082R,09/06/2026 18:36:58,,NETHERLANDS,API,,,ONBACKORDER,1,9,0.323,9.28,1,1,Standard,Skynet - EParcel,,Airbox NL,API,WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCRS2263:Sensitive Deodorant Refill: Wildflower Bloom  [0]:1;WCR1819:Deodorant Refill: Sicilian Summer  [0]:1;WCC2472:Deodorant Case: Red Christmas Snoopy  [PF]:1;WCRS1752:Sensitive Deodorant Refill: Summer Breeze  [0]:1;WCR1101:Deodorant Refill: Autumn Leaves   [0]:1;WCRS2555:Sensitive Deodorant Refill: Winter Breeze  [0]:1;WCR2554:Deodorant Refill: Winter Breeze  [0]:1;,Multi Tote (40),09/06/2026 00:00:00
Wild (WLD),9105669,FF5095792,2844259R,09/06/2026 18:37:00,,GERMANY,API,,,ONBACKORDER,1,12,1.134,13.92,1,1,Standard,Skynet - EParcel,,Airbox NL,API,WCLC866:Lip Balm Case: Sage  [D13]:1;WCBWR1012:Body Wash Refill: Santorini Sunset (300ml)  [E13]:2;WCRS2552:Sensitive Deodorant Refill: Black Cherry  [A17]:1;WCLRSPF620:Lip Balm Refill: SPF Peach & Mango  [A20]:1;WCLR619:Lip Balm Refill: Original  [D07]:2;WCRS2557:Sensitive Deodorant Refill: Vanilla Butterscotch  [0]:2;WCRS1691:Sensitive Deodorant Refill: Mad Hatter's Tea Party  [0]:2;WCC2472:Deodorant Case: Red Christmas Snoopy  [PF]:1;,Multi Tote (40),09/06/2026 00:00:00
Wild (WLD),9105670,FF5096054,2846095R,09/06/2026 18:37:00,,GERMANY,API,,,ONBACKORDER,1,14,0.941,15.08,1,1,Standard,Skynet - EParcel,,Airbox NL,API,WCSGR1283:Body Wash Refill: Juicy Mango (300/350ml)  [E22]:1;WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCRO1969:Roll On Refill: Drumstick  [0]:1;WCR1819:Deodorant Refill: Sicilian Summer  [0]:1;WCRS1104:Sensitive Deodorant Refill: Vanilla Bean & Buttercream  [0]:2;WCR1101:Deodorant Refill: Autumn Leaves   [0]:1;WCR1687:Deodorant Refill: Mad Hatter's Tea Party  [0]:1;WCRS2263:Sensitive Deodorant Refill: Wildflower Bloom  [0]:2;WCR2554:Deodorant Refill: Winter Breeze  [0]:1;WCRS1752:Sensitive Deodorant Refill: Summer Breeze  [0]:1;WCR1818:Deodorant Refill: Chupa Chups Cola  [A14]:1;,Multi Tote (40),09/06/2026 00:00:00
Wild (WLD),9105676,FF5096060,2845900R,09/06/2026 18:37:08,,NETHERLANDS,API,,,ONBACKORDER,1,14,0.443,16.24,1,1,Standard,Skynet - EParcel,,Airbox NL,API,WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCLRSPF620:Lip Balm Refill: SPF Peach & Mango  [A20]:2;WCLC1851:Lip Balm Case: Hot Pink  [0]:1;WCR1819:Deodorant Refill: Sicilian Summer  [0]:1;WCC2472:Deodorant Case: Red Christmas Snoopy  [PF]:1;WCRS2263:Sensitive Deodorant Refill: Wildflower Bloom  [0]:3;WCRS1752:Sensitive Deodorant Refill: Summer Breeze  [0]:2;WCRS2555:Sensitive Deodorant Refill: Winter Breeze  [0]:2;,Multi Tote (40),09/06/2026 00:00:00
Wild (WLD),9105812,FF5085696,2861000,09/06/2026 18:44:44,,POLAND,API,,,ONBACKORDER,1,13,1.623,67.10,1,1,Standard,Spring - UNTRACKED DDU,,Airbox 18,API,WCBWR3205:Body Wash Refill: Black Velvet & Rose [E20]:1;WCLR1071:Lip Balm Refill: Passionfruit  [A22]:1;WCLR1072:Lip Balm Refill: Watermelon  [D08]:1;WCLRSPF02:Lip Balm Refill: SPF Coconut & Vanilla  [A24]:1;WCR549:Deodorant Refill: Cherry Blossom  [B01]:1;WCRS216:Sensitive Deodorant Refill: Fresh Cotton & Sea Salt [C18]:1;WCRS216:Sensitive Deodorant Refill: Fresh Cotton & Sea Salt [C18]:1;WCR3205:Deodorant Refill: Black Velvet & Rose [C06]:1;WCR1260:Deodorant Refill: Energise  [0]:1;WCR507:Deodorant Refill: Thunderstorm  [B03]:1;WSOAPE966:Exfoliating Soap: Honey and Almond  [0]:1;WCBWR1963:Body Wash Refill: Spa Daydreams (300ml) [E06]:1;WCBWR1963:Body Wash Refill: Spa Daydreams (300ml) [E06]:1;,,08/06/2026 00:00:00
Wild (WLD),9105865,FF5095959,2847556R,09/06/2026 18:45:40,,ITALY,API,,,ONBACKORDER,1,9,0.413,10.44,1,1,Standard,Skynet - EParcel,,Airbox NL,API,WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCROC3333:Roll On Case: Miffy  [F03]:1;WCROA549:Roll On AP: Cherry Blossom  [C08]:1;WCROA24:Roll On AP: Cotton & Seasalt   [C07]:1;WCRS1104:Sensitive Deodorant Refill: Vanilla Bean & Buttercream  [0]:1;WCRS2557:Sensitive Deodorant Refill: Vanilla Butterscotch  [0]:1;WCR1919:Deodorant Refill: Vanilla Butterscotch  [0]:1;WCBWMIN24:Body Wash Mini: Fresh Cotton and Sea Salt [A02]:1;,"WCROC3333,Multi Tote (40)",09/06/2026 00:00:00
Wild (WLD),9105872,FF5095990,2847303R,09/06/2026 18:46:03,,BELGIUM,API,,,ONBACKORDER,1,14,0.562,16.24,1,1,Standard,Skynet - EParcel,,Airbox NL,API,WCRS1104:Sensitive Deodorant Refill: Vanilla Bean & Buttercream  [0]:1;WCRS1896:Sensitive Deodorant Refill: Watermelon  [A13]:2;WCLRSPF620:Lip Balm Refill: SPF Peach & Mango  [A20]:1;WCLC1927:Lip Balm Case: Spongebob  [0]:1;WCRO2512:Roll On Refill: Black Cherry  [A03]:2;WCRO1969:Roll On Refill: Drumstick  [0]:1;WCR2473:Deodorant Refill: Berry Christmas  [0]:1;WCR2513:Deodorant Refill: Warm Cinnamon Bun  [0]:1;WCR1925:Deodorant Refill: Pina Colada  [A08]:1;WCR1919:Deodorant Refill: Vanilla Butterscotch  [0]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;,Multi Tote (40),09/06/2026 00:00:00
Wild (WLD),9105874,FF5095996,2847062R,09/06/2026 18:46:09,,FRANCE,API,,,ONBACKORDER,1,15,1.448,16.24,1,1,Standard,Skynet - EParcel,,Airbox NL,API,WCHWR1538:Hand Wash Refill: Citrus Burst  [E05]:1;WCLRSPF620:Lip Balm Refill: SPF Peach & Mango  [A20]:1;WCSGR1283:Body Wash Refill: Juicy Mango (300/350ml)  [E22]:1;WCBWC1672:Body Wash Case: Red Sundae (2.0)  [0]:1;WCBWC2556:Body Wash Case: Chrome  [0]:1;WCRO1969:Roll On Refill: Drumstick  [0]:1;WCRO2512:Roll On Refill: Black Cherry  [A03]:1;WCR1101:Deodorant Refill: Autumn Leaves   [0]:1;WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCRS2263:Sensitive Deodorant Refill: Wildflower Bloom  [0]:1;WCR2473:Deodorant Refill: Berry Christmas  [0]:1;WCRS2555:Sensitive Deodorant Refill: Winter Breeze  [0]:1;WCR1969:Deodorant Refill: Drumsticks Raspberry  [A18]:1;WCR1893:Deodorant Refill: Chupa Chups Watermelon  [A16]:1;,Multi Tote (40),09/06/2026 00:00:00
Wild (WLD),9105878,FF5096020,2846687R,09/06/2026 18:46:13,,GERMANY,API,,,ONBACKORDER,1,14,0.877,16.24,1,1,Standard,Skynet - EParcel,,Airbox NL,API,WCRS1104:Sensitive Deodorant Refill: Vanilla Bean & Buttercream  [0]:1;WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCLRSPF620:Lip Balm Refill: SPF Peach & Mango  [A20]:1;WCSGR1283:Body Wash Refill: Juicy Mango (300/350ml)  [E22]:1;WCRS2263:Sensitive Deodorant Refill: Wildflower Bloom  [0]:2;WCRS2555:Sensitive Deodorant Refill: Winter Breeze  [0]:2;WCRS1752:Sensitive Deodorant Refill: Summer Breeze  [0]:2;WCRS1896:Sensitive Deodorant Refill: Watermelon  [A13]:1;WCR1260:Deodorant Refill: Energise  [0]:2;,Multi Tote (40),09/06/2026 00:00:00
Wild (WLD),9105879,FF5096022,2846566R,09/06/2026 18:46:16,,LITHUANIA,API,,,ONBACKORDER,1,19,0.826,20.88,1,1,Standard,Skynet - EParcel,,Airbox NL,API,WCRO1969:Roll On Refill: Drumstick  [0]:2;WCR1101:Deodorant Refill: Autumn Leaves   [0]:1;WCRS1104:Sensitive Deodorant Refill: Vanilla Bean & Buttercream  [0]:2;WCRS2557:Sensitive Deodorant Refill: Vanilla Butterscotch  [0]:2;WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCRS2263:Sensitive Deodorant Refill: Wildflower Bloom  [0]:2;WCR2473:Deodorant Refill: Berry Christmas  [0]:2;WCR1687:Deodorant Refill: Mad Hatter's Tea Party  [0]:2;WCRS2555:Sensitive Deodorant Refill: Winter Breeze  [0]:1;WCRS1752:Sensitive Deodorant Refill: Summer Breeze  [0]:2;WCRS1894:Sensitive Deodorant Refill: Cola  [0]:1;,Multi Tote (40),09/06/2026 00:00:00
Wild (WLD),9105880,FF5096036,2846449R,09/06/2026 18:46:18,,ITALY,API,,,ONBACKORDER,1,16,0.705,17.40,1,1,Standard,Skynet - EParcel,,Airbox NL,API,WCLC1927:Lip Balm Case: Spongebob  [0]:1;WCRO1969:Roll On Refill: Drumstick  [0]:2;WCR1101:Deodorant Refill: Autumn Leaves   [0]:1;WCRS2263:Sensitive Deodorant Refill: Wildflower Bloom  [0]:2;WCR2473:Deodorant Refill: Berry Christmas  [0]:1;WCR1687:Deodorant Refill: Mad Hatter's Tea Party  [0]:2;WCRS1752:Sensitive Deodorant Refill: Summer Breeze  [0]:2;WCR1260:Deodorant Refill: Energise  [0]:2;WCR1818:Deodorant Refill: Chupa Chups Cola  [A14]:1;WCC2472:Deodorant Case: Red Christmas Snoopy  [PF]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;,Multi Tote (40),09/06/2026 00:00:00
Wild (WLD),9105883,FF5096043,2846144R,09/06/2026 18:46:29,,GERMANY,API,,,ONBACKORDER,1,13,0.429,13.92,1,1,Standard,Skynet - EParcel,,Airbox NL,API,WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCLR1919:Lip Balm Refill: Vanilla Butterscotch  [D11]:1;WCR1893:Deodorant Refill: Chupa Chups Watermelon  [A16]:1;WCLRSPF620:Lip Balm Refill: SPF Peach & Mango  [A20]:1;WCRS2263:Sensitive Deodorant Refill: Wildflower Bloom  [0]:1;WCR1101:Deodorant Refill: Autumn Leaves   [0]:1;WCRS1104:Sensitive Deodorant Refill: Vanilla Bean & Buttercream  [0]:1;WCR1687:Deodorant Refill: Mad Hatter's Tea Party  [0]:1;WCR2473:Deodorant Refill: Berry Christmas  [0]:1;WCR2513:Deodorant Refill: Warm Cinnamon Bun  [0]:1;WCR1919:Deodorant Refill: Vanilla Butterscotch  [0]:1;WCR1921:Deodorant Refill: Santa's Christmas Cookies  [A23]:1;,Multi Tote (40),09/06/2026 00:00:00
Wild (WLD),9105886,FF5096050,2846104R,09/06/2026 18:46:35,,GERMANY,API,,,ONBACKORDER,1,11,1.086,12.76,1,1,Standard,Skynet - EParcel,,Airbox NL,API,WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCRS1752:Sensitive Deodorant Refill: Summer Breeze  [0]:1;WCR1687:Deodorant Refill: Mad Hatter's Tea Party  [0]:1;WCRS2263:Sensitive Deodorant Refill: Wildflower Bloom  [0]:1;WCR1819:Deodorant Refill: Sicilian Summer  [0]:1;WCRS1104:Sensitive Deodorant Refill: Vanilla Bean & Buttercream  [0]:1;WCBWR2512:Body Wash Refill: Black Cherry  [0]:1;WCSGR1283:Body Wash Refill: Juicy Mango (300/350ml)  [E22]:1;WCLRSPF620:Lip Balm Refill: SPF Peach & Mango  [A20]:2;,Multi Tote (40),09/06/2026 00:00:00
Wild (WLD),9105887,FF5096051,2845899R,09/06/2026 18:46:38,,FRANCE,API,,,ONBACKORDER,1,13,0.498,15.08,1,1,Standard,Skynet - EParcel,,Airbox NL,API,WCRS2557:Sensitive Deodorant Refill: Vanilla Butterscotch  [0]:1;WCR1819:Deodorant Refill: Sicilian Summer  [0]:1;WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCRS1104:Sensitive Deodorant Refill: Vanilla Bean & Buttercream  [0]:2;WCRS2263:Sensitive Deodorant Refill: Wildflower Bloom  [0]:2;WCR2473:Deodorant Refill: Berry Christmas  [0]:1;WCRS2555:Sensitive Deodorant Refill: Winter Breeze  [0]:2;WCRS1752:Sensitive Deodorant Refill: Summer Breeze  [0]:2;,Multi Tote (40),09/06/2026 00:00:00
Wild (WLD),9105888,FF5096056,2846076R,09/06/2026 18:46:40,,SWEDEN,API,,,ONBACKORDER,1,16,0.534,18.56,1,1,Standard,Skynet - EParcel,,Airbox NL,API,WCLRSPF620:Lip Balm Refill: SPF Peach & Mango  [A20]:1;WCLR1919:Lip Balm Refill: Vanilla Butterscotch  [D11]:1;WCLC1851:Lip Balm Case: Hot Pink  [0]:1;WCRS1104:Sensitive Deodorant Refill: Vanilla Bean & Buttercream  [0]:1;WCRS2263:Sensitive Deodorant Refill: Wildflower Bloom  [0]:1;WCR2473:Deodorant Refill: Berry Christmas  [0]:1;WCR1687:Deodorant Refill: Mad Hatter's Tea Party  [0]:1;WCR1819:Deodorant Refill: Sicilian Summer  [0]:1;WCRS1752:Sensitive Deodorant Refill: Summer Breeze  [0]:1;WCR1919:Deodorant Refill: Vanilla Butterscotch  [0]:1;WCR1925:Deodorant Refill: Pina Colada  [A08]:1;WCR1893:Deodorant Refill: Chupa Chups Watermelon  [A16]:1;WCR1260:Deodorant Refill: Energise  [0]:1;WCR1921:Deodorant Refill: Santa's Christmas Cookies  [A23]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;,Multi Tote (40),09/06/2026 00:00:00
Wild (WLD),9105889,FF5096059,2845876R,09/06/2026 18:46:46,,NETHERLANDS,API,,,ONBACKORDER,1,10,0.348,11.60,1,1,Standard,Skynet - EParcel,,Airbox NL,API,WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCRS1752:Sensitive Deodorant Refill: Summer Breeze  [0]:2;WCR1260:Deodorant Refill: Energise  [0]:1;WCLC1851:Lip Balm Case: Hot Pink  [0]:1;WCR1819:Deodorant Refill: Sicilian Summer  [0]:1;WCRS2263:Sensitive Deodorant Refill: Wildflower Bloom  [0]:1;WCR1893:Deodorant Refill: Chupa Chups Watermelon  [A16]:1;WCC2472:Deodorant Case: Red Christmas Snoopy  [PF]:1;,Multi Tote (40),09/06/2026 00:00:00
Wild (WLD),9115024,FF5095921,2848255R,10/06/2026 12:18:48,,GERMANY,API,,,ONBACKORDER,1,18,1.510,20.88,1,1,Standard,Skynet - EParcel,,Airbox NL,API,WCROA3207:Roll On AP: Cotton Cloud  [C16]:1;WCROC1838:Roll On Case: Cath Kidson Navy Flower  [F12]:1;WCR3805:Deodorant Refill: Morning Meadow  [C09]:1;WCBWMIN1963:Body Wash Mini: Spa Daydreams  [E08]:1;WCHWR1538:Hand Wash Refill: Citrus Burst  [E05]:1;WCR1921:Deodorant Refill: Santa's Christmas Cookies  [A23]:1;WCSGR1283:Body Wash Refill: Juicy Mango (300/350ml)  [E22]:1;WCLRSPF620:Lip Balm Refill: SPF Peach & Mango  [A20]:1;WCRO2512:Roll On Refill: Black Cherry  [A03]:1;WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCRO1969:Roll On Refill: Drumstick  [0]:1;WCRS1104:Sensitive Deodorant Refill: Vanilla Bean & Buttercream  [0]:1;WCR2473:Deodorant Refill: Berry Christmas  [0]:1;WCRS2555:Sensitive Deodorant Refill: Winter Breeze  [0]:1;WCR1919:Deodorant Refill: Vanilla Butterscotch  [0]:1;WCR1893:Deodorant Refill: Chupa Chups Watermelon  [A16]:1;WCR1260:Deodorant Refill: Energise  [0]:1;,Multi Tote (40),09/06/2026 00:00:00
Wild (WLD),9115026,FF5095966,2847552R,10/06/2026 12:18:56,,GERMANY,API,,,ONBACKORDER,1,19,1.010,22.04,1,1,Standard,Skynet - EParcel,,Airbox NL,API,WCROC3333:Roll On Case: Miffy  [F03]:1;WCROA02:Roll On AP: Coconut & Vanilla   [C04]:1;WCROA549:Roll On AP: Cherry Blossom  [C08]:1;WCROA3207:Roll On AP: Cotton Cloud  [C16]:3;WCRO1969:Roll On Refill: Drumstick  [0]:3;WCRS1104:Sensitive Deodorant Refill: Vanilla Bean & Buttercream  [0]:1;WCR1969:Deodorant Refill: Drumsticks Raspberry  [A18]:3;WCR1925:Deodorant Refill: Pina Colada  [A08]:1;WCRS1896:Sensitive Deodorant Refill: Watermelon  [A13]:1;WCR1260:Deodorant Refill: Energise  [0]:2;WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;,"Multi Tote (40),WCROC3333",09/06/2026 00:00:00
Wild (WLD),9115028,FF5096038,2846357R,10/06/2026 12:19:06,,FRANCE,API,,,ONBACKORDER,1,14,0.597,16.24,1,1,Standard,Skynet - EParcel,,Airbox NL,API,WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCLR3207:Lip Balm Refill: Cotton Cloud  [A29]:1;WCLC3333:Lip Balm Case: Miffy  [A28]:1;WCR1687:Deodorant Refill: Mad Hatter's Tea Party  [0]:1;WCRS1752:Sensitive Deodorant Refill: Summer Breeze  [0]:1;WCROA3207:Roll On AP: Cotton Cloud  [C16]:1;WCROA549:Roll On AP: Cherry Blossom  [C08]:1;WCROC1838:Roll On Case: Cath Kidson Navy Flower  [F12]:1;WCRO1969:Roll On Refill: Drumstick  [0]:1;WCR1260:Deodorant Refill: Energise  [0]:1;WCLRSPF620:Lip Balm Refill: SPF Peach & Mango  [A20]:1;WCRO2512:Roll On Refill: Black Cherry  [A03]:1;WCRS2263:Sensitive Deodorant Refill: Wildflower Bloom  [0]:1;,Multi Tote (40),09/06/2026 00:00:00
Wild (WLD),9116370,FF5095803,2844167R,10/06/2026 13:45:00,,GERMANY,API,,,ONBACKORDER,1,12,1.218,13.92,1,1,Standard,Skynet - EParcel,,Airbox NL,API,WCR1925:Deodorant Refill: Pina Colada  [A08]:1;WCR2513:Deodorant Refill: Warm Cinnamon Bun  [0]:1;WCLR1818:Lip Balm Refill: Cola  [D03]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCLR619:Lip Balm Refill: Original  [D07]:1;WCBWR1012:Body Wash Refill: Santorini Sunset (300ml)  [E13]:2;WCBWC1831:Body Wash Case: Hot Pink (2.0)  [0]:1;WCRS1691:Sensitive Deodorant Refill: Mad Hatter's Tea Party  [0]:2;WCRS2263:Sensitive Deodorant Refill: Wildflower Bloom  [0]:1;WCR1260:Deodorant Refill: Energise  [0]:1;,Multi Tote (40),09/06/2026 00:00:00
Wild (WLD),9116386,FF5096068,2843754R,10/06/2026 13:45:23,,GERMANY,API,,,ONBACKORDER,1,8,0.262,9.28,1,1,Standard,Skynet - EParcel,,Airbox NL,API,WCR24:Deodorant Refill: Fresh Cotton & Sea Salt  [B05]:2;WCC2472:Deodorant Case: Red Christmas Snoopy  [PF]:1;WCR2554:Deodorant Refill: Winter Breeze  [0]:1;WCRS2263:Sensitive Deodorant Refill: Wildflower Bloom  [0]:1;WMIN1261:Mini Deodorant: Calm [0]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCLR1818:Lip Balm Refill: Cola  [D03]:1;,Multi Tote (40),09/06/2026 00:00:00
Wild (WLD),9116394,FF5096075,2843806R,10/06/2026 13:45:34,,BULGARIA,API,,,ONBACKORDER,1,17,0.947,19.72,1,1,Standard,Skynet - EParcel,,Airbox NL,API,WCLR1818:Lip Balm Refill: Cola  [D03]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCRS2557:Sensitive Deodorant Refill: Vanilla Butterscotch  [0]:1;WCBWR1964:Body Wash Refill: Citrus Burst  [E15]:1;WCLRSPF620:Lip Balm Refill: SPF Peach & Mango  [A20]:1;WCR1925:Deodorant Refill: Pina Colada  [A08]:1;WCRS2555:Sensitive Deodorant Refill: Winter Breeze  [0]:2;WCR507:Deodorant Refill: Thunderstorm  [B03]:1;WMIN1261:Mini Deodorant: Calm [0]:2;WCRS2263:Sensitive Deodorant Refill: Wildflower Bloom  [0]:2;WCRS1691:Sensitive Deodorant Refill: Mad Hatter's Tea Party  [0]:2;WCRS2552:Sensitive Deodorant Refill: Black Cherry  [A17]:1;WCR1921:Deodorant Refill: Santa's Christmas Cookies  [A23]:1;,Multi Tote (40),09/06/2026 00:00:00
Wild (WLD),9116616,FF5104121,2867281,10/06/2026 13:59:47,,FRANCE,API,,,ONBACKORDER,1,9,0.470,51.76,1,1,Standard,Mondial Relay,,Airbox NL,API,WCR86:Deodorant Refill: Sandalwood & Patchouli  [B02]:1;WCRS550:Sensitive Deodorant Refill: Cherry Blossom  [C01]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCROC3333:Roll On Case: Miffy  [F03]:1;WCRO549:Roll On Refill: Cherry Blossom   [C15]:1;WCRO02:Roll On Refill: Coconut & Vanilla  [C10]:1;WCROA549:Roll On AP: Cherry Blossom  [C08]:1;WCROA3777:AP Roll on Refill: Island Paradise  [C05]:1;WCROC4016:Roll On Case: Disney Princess  [F04]:1;,"PPD - Medium Green,WCROC3333",10/06/2026 00:00:00
Wild (WLD),9130392,FF5109922,#5917903,11/06/2026 15:44:05,,UNITED KINGDOM,API,,,ONBACKORDER,1,5,0.220,21.65,1,1,Standard,RM Tracked COD Large Letter 0-1kg,,Airbox 18,API,WCR549:Deodorant Refill: Cherry Blossom  [B01]:1;WCR761:Deodorant Refill: Pink Grapefruit & Lime  [C13]:1;WCR1688:Deodorant Refill: Alice's Secret Garden  [0]:1;WCRS1263:Sensitive Deodorant Refill: Energise  [0]:1;WCRS3206:Deodorant Refill: Black Velvet & Rose Sensitive  [D01]:1;,,11/06/2026 00:00:00
Wild (WLD),9136204,FF5118962,#5921000,12/06/2026 02:26:04,,UNITED KINGDOM,API,,,ONBACKORDER,1,4,0.175,17.32,1,1,Standard,RM Tracked COD Large Letter 0-1kg,,Airbox 18,API,WCR507:Deodorant Refill: Thunderstorm  [B03]:1;WCR1688:Deodorant Refill: Alice's Secret Garden  [0]:1;WCR02:Deodorant Refill: Coconut & Vanilla Dreams [B04]:1;WCR1283:Deodorant Refill: Juicy Mango  [C12]:1;,,12/06/2026 00:00:00
Wild (WLD),9138895,FF5121734,#5921295,12/06/2026 09:33:36,,UNITED KINGDOM,API,,,ONBACKORDER,1,3,0.131,1.00,1,1,Standard,Evri-Whistl Packet NPOD (0-2KG)-(Client account),,Airbox 18,API,WCC116:Deodorant Case: Dark Blue  [PF]:1;WMIN741:Mini Deodorant: Rose Petals  [0]:1;WCR1688:Deodorant Refill: Alice's Secret Garden  [0]:1;,,12/06/2026 00:00:00
Wild (WLD),9143184,FF5056451,#5901651,12/06/2026 17:30:20,,UNITED KINGDOM,API,,,ONBACKORDER,1,3,0.135,11.69,1,1,Standard,RM Tracked COD Large Letter 0-1kg,,Airbox 18,API,WCR1688:Deodorant Refill: Alice's Secret Garden  [0]:1;WCR1751:Deodorant Refill: Summer Breeze  [0]:1;WCR1283:Deodorant Refill: Juicy Mango  [C12]:1;,,05/06/2026 00:00:00
