Ff_Number,So_Number,Order_Reference,Channel,Order_Created_Date,Warehouse,Planned_Date,Carrier,Sku,Sku_Name,Quantity
FF5181393,SO5753998,2886647,Shopify EU,2026-06-19 11:09:24.198699+00:00,Airbox (EU),2026-06-19,Airbox,WCSGC1284,Black Love Heart Body Wash Case,1.0
FF5181426,SO5754031,2886610,Shopify EU,2026-06-19 11:17:03.151348+00:00,UKAB (Airbox 18),2026-06-19,UKAB (Airbox 18),WCLR619V2,Original Lip Balm Refill V2,1.0
FF5181511,SO5754116,2844298R,Shopify EU,2026-06-19 11:32:47.674241+00:00,Airbox (EU),2026-06-19,Airbox,WCLR619,Original Lip Balm Refill,1.0
FF5181533,SO5754138,2849050R,Shopify EU,2026-06-19 11:33:56.552522+00:00,Airbox (EU),2026-06-19,Airbox,WCR1919,Vanilla Butterscotch Deo Refill,1.0
FF5181533,SO5754138,2849050R,Shopify EU,2026-06-19 11:33:56.552522+00:00,Airbox (EU),2026-06-19,Airbox,WCRS2557,Deo Refill: Vanilla Butterscotch Sens,1.0
FF5181534,SO5754139,2847379R,Shopify EU,2026-06-19 11:34:02.282594+00:00,Airbox (EU),2026-06-19,Airbox,WCRS2557,Deo Refill: Vanilla Butterscotch Sens,1.0
FF5181535,SO5754140,2848032R,Shopify EU,2026-06-19 11:34:04.087637+00:00,Airbox (EU),2026-06-19,Airbox,WCR1919,Vanilla Butterscotch Deo Refill,1.0
FF5181538,SO5754143,2846789R,Shopify EU,2026-06-19 11:34:14.629012+00:00,Airbox (EU),2026-06-19,Airbox,WCRS2557,Deo Refill: Vanilla Butterscotch Sens,1.0
FF5181546,SO5754151,2846108R,Shopify EU,2026-06-19 11:34:18.192868+00:00,Airbox (EU),2026-06-19,Airbox,WCRS2557,Deo Refill: Vanilla Butterscotch Sens,1.0
FF5181547,SO5754152,2843872R,Shopify EU,2026-06-19 11:34:22.365051+00:00,Airbox (EU),2026-06-19,Airbox,WCR2554,Deo Refill: Winter Breeze,2.0
FF5181573,SO5754178,#5939033,Shopify UK,2026-06-19 11:37:35.935704+00:00,Airbox (EU),2026-06-19,Airbox,WCROC3130,Roll On Case: Leopard,1.0
FF5181633,SO5754238,2886765,Shopify EU,2026-06-19 11:49:51.644231+00:00,Airbox (EU),2026-06-19,Airbox,WCR2554,Deo Refill: Winter Breeze,1.0
FF5181787,SO5754392,#5939096,Shopify UK,2026-06-19 12:22:19.063153+00:00,Stord (US),2026-06-19,Stord,WCC2332,Deo Case: Pastel Blue,1.0
FF5181840,SO5754445,2886837,Shopify EU,2026-06-19 12:34:12.592965+00:00,UKAB (Airbox 18),2026-06-19,UKAB (Airbox 18),WCLR619V2,Original Lip Balm Refill V2,1.0
FF5181895,SO5754500,2886865,Shopify EU,2026-06-19 12:43:03.447704+00:00,Airbox (EU),2026-06-19,Airbox,WCLC866,Sage Lip Balm Case,1.0
FF5181924,SO5754529,2886879,Shopify EU,2026-06-19 12:48:45.819906+00:00,Airbox (EU),2026-06-19,Airbox,WCROC3333,Roll On Case: Miffy,1.0
FF5181941,SO5754546,2886881,Shopify EU,2026-06-19 12:52:29.461312+00:00,Stord (US),2026-06-19,Stord,WMIN02,Coconut Dreams Mini Deodorant,1.0
FF5181948,SO5754553,2886887,Shopify EU,2026-06-19 12:53:56.484814+00:00,Airbox (EU),2026-06-19,Airbox,WCROC3333,Roll On Case: Miffy,1.0
FF5182100,SO5754704,#5939176,Shopify UK,2026-06-19 13:28:01.055334+00:00,Airbox (EU),2026-06-19,Airbox,WMIN2513,Mini Deo: Warm Cinnamon Bun,1.0
FF5182407,SO5755010,#5939252,Shopify UK,2026-06-19 14:32:46.161187+00:00,Airbox (EU),2026-06-19,Airbox,WMIN2513,Mini Deo: Warm Cinnamon Bun,1.0
FF5182498,SO5755101,#5939237,Shopify UK,2026-06-19 14:52:36.252070+00:00,Stord (US),2026-06-19,Stord,WCC2112,Forest Green Deo Case,1.0
FF5182656,SO5755259,2887105,Shopify EU,2026-06-19 15:20:41.340062+00:00,Airbox (EU),2026-06-19,Airbox,WCROC3333,Roll On Case: Miffy,1.0
FF5182721,SO5755380,2887130,Shopify EU,2026-06-19 15:32:42.452012+00:00,Airbox (EU),2026-06-19,Airbox,WCR2554,Deo Refill: Winter Breeze,1.0
FF5182789,SO5755395,2887132,Shopify EU,2026-06-19 15:35:25.727250+00:00,UKAB (Airbox 18),2026-06-19,UKAB (Airbox 18),WCLR619V2,Original Lip Balm Refill V2,1.0
FF5182846,SO5755449,2887096,Shopify EU,2026-06-19 15:46:18.296383+00:00,UKAB (Airbox 18),2026-06-19,UKAB (Airbox 18),WCLR619V2,Original Lip Balm Refill V2,1.0
FF5182944,SO5755547,#5939340,Shopify UK,2026-06-19 16:06:05.419574+00:00,Airbox (EU),2026-06-19,Airbox,WCBWR3207,Body Wash Refill: Cotton Cloud,2.0
FF5182944,SO5755547,#5939340,Shopify UK,2026-06-19 16:06:05.419574+00:00,Airbox (EU),2026-06-19,Airbox,WCLC1053V2,Lip Balm Case: Ombre,1.0
FF5182944,SO5755547,#5939340,Shopify UK,2026-06-19 16:06:05.419574+00:00,Airbox (EU),2026-06-19,Airbox,WCR251,Elderflower & Cucumber - initial_delivery,1.0
FF5183017,SO5755620,#5939400,Shopify UK,2026-06-19 16:20:37.410254+00:00,UKAB (Airbox 18),2026-06-19,UKAB (Airbox 18),WCRS1754,Queen of Heart's Cherry Tarts Sensitive Deo Refill,1.0
FF5183056,SO5755659,2887151,Shopify EU,2026-06-19 16:22:50.758988+00:00,UKAB (Airbox 18),2026-06-19,UKAB (Airbox 18),WCLR619V2,Original Lip Balm Refill V2,1.0
FF5183072,SO5755675,#5939442,Shopify UK,2026-06-19 16:23:56.817041+00:00,UKAB (Airbox 18),2026-06-19,UKAB (Airbox 18),WCR03,Jasmine & Mandarin Blossom - initial_delivery,1.0
FF5183081,SO5755684,#5939450,Shopify UK,2026-06-19 16:24:15.261901+00:00,UKAB (Airbox 18),2026-06-19,UKAB (Airbox 18),WCC1880,Skull & Roses Deodorant Case,1.0
FF5183100,SO5755703,#5939460,Shopify UK,2026-06-19 16:25:18.931761+00:00,Stord (US),2026-06-19,Stord,WCR3205,Deo Refill: Black Rose and Velvet,1.0
FF5183277,SO5755880,2887247,Shopify EU,2026-06-19 17:00:32.598663+00:00,UKAB (Airbox 18),2026-06-19,UKAB (Airbox 18),WCLR619V2,Original Lip Balm Refill V2,1.0
FF5183309,SO5755912,US890968,Shopify USA,2026-06-19 17:09:34.386437+00:00,Airbox (EU),2026-06-19,Airbox,WCRO24,Roll On Refill: Fresh Cotton & Sea Salt,2.0
FF5183406,SO5756010,AUS357189,Shopify AUS,2026-06-19 17:28:53.626914+00:00,UKAB (Airbox 18),2026-06-19,UKAB (Airbox 18),WCBWR3278,Body Wash Refill: Peachy Kiss,2.0
FF5183406,SO5756010,AUS357189,Shopify AUS,2026-06-19 17:28:53.626914+00:00,UKAB (Airbox 18),2026-06-19,UKAB (Airbox 18),WCRS1896,Watermelon sens. Deodorant Refill,1.0
FF5183411,SO5756015,2887244,Shopify EU,2026-06-19 17:30:15.004475+00:00,UKAB (Airbox 18),2026-06-19,UKAB (Airbox 18),WCLR619V2,Original Lip Balm Refill V2,1.0
FF5183508,SO5756112,2887313,Shopify EU,2026-06-19 17:50:27.817656+00:00,UKAB (Airbox 18),2026-06-19,UKAB (Airbox 18),WCLR619V2,Original Lip Balm Refill V2,3.0
FF5183508,SO5756112,2887313,Shopify EU,2026-06-19 17:50:27.817656+00:00,UKAB (Airbox 18),2026-06-19,UKAB (Airbox 18),WCLR619V2,Original Lip Balm Refill V2,1.0
FF5183508,SO5756112,2887313,Shopify EU,2026-06-19 17:50:27.817656+00:00,UKAB (Airbox 18),2026-06-19,UKAB (Airbox 18),WCSGC984,Bee Body Wash Case,1.0
FF5183533,SO5756172,#5939591,Shopify UK,2026-06-19 17:57:13.774220+00:00,Airbox (EU),2026-06-19,Airbox,WCC1521,EBW Polka Dots Deodorant Case,1.0
FF5183681,SO5756285,#5939613,Shopify UK,2026-06-19 18:24:16.467263+00:00,Next (AU),2026-06-19,Next3PL,WCR251,Elderflower & Cucumber - initial_delivery,1.0
FF5183796,SO5756399,AUS357195,Shopify AUS,2026-06-19 18:48:04.061944+00:00,Airbox (EU),2026-06-19,Airbox,WCROC3333,Roll On Case: Miffy,1.0
FF5183871,SO5756474,#5939655,Shopify UK,2026-06-19 19:04:00.373118+00:00,Stord (US),2026-06-19,Stord,WCBWMIN966,Honey & Almond Body Wash Mini,1.0
FF5183895,SO5756498,AUS357196,Shopify AUS,2026-06-19 19:09:59.331787+00:00,UKAB (Airbox 18),2026-06-19,UKAB (Airbox 18),WCC59,Pink Deodorant Case,1.0
FF5184120,SO5756723,#5939716,Shopify UK,2026-06-19 19:58:23.657815+00:00,Stord (US),2026-06-19,Stord,WCRS3206,Deo Refill: Black Rose and Velvet Sens,1.0
FF5184652,SO5757255,2887632,Shopify EU,2026-06-19 21:25:30.628006+00:00,UKAB (Airbox 18),2026-06-19,UKAB (Airbox 18),WCLR619V2,Original Lip Balm Refill V2,1.0
FF5184816,SO5757419,2887652,Shopify EU,2026-06-19 22:06:05.752419+00:00,UKAB (Airbox 18),2026-06-19,UKAB (Airbox 18),WCLR1245,Lip Balm Refill: Vanilla Frost,1.0
FF5184816,SO5757419,2887652,Shopify EU,2026-06-19 22:06:05.752419+00:00,UKAB (Airbox 18),2026-06-19,UKAB (Airbox 18),WCLR619V2,Original Lip Balm Refill V2,1.0
FF5184823,SO5757426,#5939863,Shopify UK,2026-06-19 22:07:27.629632+00:00,Airbox (EU),2026-06-19,Airbox,WCR251,Elderflower & Cucumber - initial_delivery,1.0
FF5184824,SO5757427,US891371,Shopify USA,2026-06-19 22:07:42.381635+00:00,Stord (US),2026-06-19,Stord,WSOAPH608,Amber & Oud Hand Soap,1.0
FF5184908,SO5757511,2887665,Shopify EU,2026-06-19 22:32:07.343038+00:00,UKAB (Airbox 18),2026-06-19,UKAB (Airbox 18),WCLR619V2,Original Lip Balm Refill V2,1.0
FF5184913,SO5757516,#5939884,Shopify UK,2026-06-19 22:33:36.392984+00:00,Stord (US),2026-06-19,Stord,WCR3205,Deo Refill: Black Rose and Velvet,1.0
FF5185148,SO5757751,2887683,Shopify EU,2026-06-19 23:40:02.948665+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCLR619V2,Original Lip Balm Refill V2,1.0
FF5185199,SO5757802,AUS357249,Shopify AUS,2026-06-19 23:57:34.993540+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCBWR3278,Body Wash Refill: Peachy Kiss,1.0
FF5185204,SO5757807,#5939909,Shopify UK,2026-06-19 23:58:20.175044+00:00,Stord (US),2026-06-20,Stord,WCRS3206,Deo Refill: Black Rose and Velvet Sens,1.0
FF5185227,SO5757830,#5939913,Shopify UK,2026-06-20 00:06:28.586185+00:00,Airbox (EU),2026-06-20,Airbox,WCC2112,Forest Green Deo Case,1.0
FF5185287,SO5757890,#5939923,Shopify UK,2026-06-20 00:26:41.271409+00:00,Stord (US),2026-06-20,Stord,WCC2112,Forest Green Deo Case,1.0
FF5185412,SO5758015,#5939930,Shopify UK,2026-06-20 01:01:09.238378+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCROL1905,Roll On Roller: Pink,1.0
FF5185439,SO5758042,#5939933,Shopify UK,2026-06-20 01:06:46.229748+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCROL1905,Roll On Roller: Pink,1.0
FF5185453,SO5758056,#5939953,Shopify UK,2026-06-20 01:07:30.431611+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCRS1754,Queen of Heart's Cherry Tarts Sensitive Deo Refill,1.0
FF5185472,SO5758075,#5939965,Shopify UK,2026-06-20 01:08:24.821552+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCRS1896,Watermelon sens. Deodorant Refill,1.0
FF5185527,SO5758127,#5940030,Shopify UK,2026-06-20 01:09:24.726367+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCRS1896,Watermelon sens. Deodorant Refill,1.0
FF5185658,SO5758261,#5940155,Shopify UK,2026-06-20 01:10:30.638969+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCRS1896,Watermelon sens. Deodorant Refill,1.0
FF5185671,SO5758271,#5940143,Shopify UK,2026-06-20 01:10:34.258583+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCRS1896,Watermelon sens. Deodorant Refill,1.0
FF5185703,SO5758306,#5940195,Shopify UK,2026-06-20 01:10:49.535304+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCR1687,Mad Hatter's Tea Party Deodorant Refill,1.0
FF5185705,SO5758309,#5940204,Shopify UK,2026-06-20 01:10:49.826643+00:00,Stord (US),2026-06-20,Stord,WCR1893,Watermelon Deodorant Refill,2.0
FF5185736,SO5758338,#5940224,Shopify UK,2026-06-20 01:11:00.645201+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCRS1754,Queen of Heart's Cherry Tarts Sensitive Deo Refill,1.0
FF5185831,SO5758433,#5940338,Shopify UK,2026-06-20 01:11:33.287241+00:00,Stord (US),2026-06-20,Stord,WCR3205,Deo Refill: Black Rose and Velvet,2.0
FF5185836,SO5758440,#5940330,Shopify UK,2026-06-20 01:11:37.127202+00:00,Stord (US),2026-06-20,Stord,WCRS3206,Deo Refill: Black Rose and Velvet Sens,1.0
FF5185842,SO5758447,#5940322,Shopify UK,2026-06-20 01:11:39.076780+00:00,Stord (US),2026-06-20,Stord,WCROA02,AP Roll On: Coconut & Vanilla,1.0
FF5185842,SO5758447,#5940322,Shopify UK,2026-06-20 01:11:39.076780+00:00,Stord (US),2026-06-20,Stord,WCROA549,AP Roll On: Cherry Blossom,2.0
FF5185842,SO5758447,#5940322,Shopify UK,2026-06-20 01:11:39.076780+00:00,Stord (US),2026-06-20,Stord,WCROA549,AP Roll On: Cherry Blossom,1.0
FF5185842,SO5758447,#5940322,Shopify UK,2026-06-20 01:11:39.076780+00:00,Stord (US),2026-06-20,Stord,WCROA86,AP Roll On Refill: Sandalwood & Cedar,2.0
FF5185878,SO5758482,#5940361,Shopify UK,2026-06-20 01:11:50.964802+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCRS1896,Watermelon sens. Deodorant Refill,1.0
FF5185889,SO5758493,#5940378,Shopify UK,2026-06-20 01:11:54.817513+00:00,Stord (US),2026-06-20,Stord,WMIN3111,Mini Deo: Peachy Kisses,1.0
FF5185895,SO5758499,#5940396,Shopify UK,2026-06-20 01:11:57.906742+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCRS1754,Queen of Heart's Cherry Tarts Sensitive Deo Refill,1.0
FF5185901,SO5758506,#5940395,Shopify UK,2026-06-20 01:11:59.263738+00:00,Airbox (EU),2026-06-20,Airbox,WCLR619,Original Lip Balm Refill,2.0
FF5185932,SO5758533,#5940420,Shopify UK,2026-06-20 01:12:12.711767+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCRS1754,Queen of Heart's Cherry Tarts Sensitive Deo Refill,1.0
FF5185972,SO5758576,#5940463,Shopify UK,2026-06-20 01:12:30.499419+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCRS1754,Queen of Heart's Cherry Tarts Sensitive Deo Refill,1.0
FF5185987,SO5758590,#5940479,Shopify UK,2026-06-20 01:12:35.269639+00:00,Airbox (EU),2026-06-20,Airbox,WCBWR1898,Cherry Chupa Chups Body Wash Refill,1.0
FF5186009,SO5758614,#5940491,Shopify UK,2026-06-20 01:12:42.297063+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCRS1754,Queen of Heart's Cherry Tarts Sensitive Deo Refill,1.0
FF5186071,SO5758671,#5940540,Shopify UK,2026-06-20 01:13:00.618980+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCRS1896,Watermelon sens. Deodorant Refill,1.0
FF5186073,SO5758676,#5940542,Shopify UK,2026-06-20 01:13:02.583266+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCR1751,Summer Breeze Deodorant Refill,1.0
FF5186106,SO5758710,#5940592,Shopify UK,2026-06-20 01:13:14.619188+00:00,Stord (US),2026-06-20,Stord,WCRS2263,Deo Refill: Wildflower Bloom Deo Sens,1.0
FF5186126,SO5758728,#5940609,Shopify UK,2026-06-20 01:13:20.439379+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCRS1896,Watermelon sens. Deodorant Refill,1.0
FF5186160,SO5758763,#5940632,Shopify UK,2026-06-20 01:13:35.573686+00:00,Stord (US),2026-06-20,Stord,WCR1893,Watermelon Deodorant Refill,2.0
FF5186161,SO5758765,#5940640,Shopify UK,2026-06-20 01:13:35.600623+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCR1751,Summer Breeze Deodorant Refill,1.0
FF5186209,SO5758812,#5940691,Shopify UK,2026-06-20 01:13:54.041124+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCRS1754,Queen of Heart's Cherry Tarts Sensitive Deo Refill,1.0
FF5186243,SO5758846,#5940730,Shopify UK,2026-06-20 01:14:09.960407+00:00,Stord (US),2026-06-20,Stord,WCRS3206,Deo Refill: Black Rose and Velvet Sens,1.0
FF5186280,SO5758882,#5940761,Shopify UK,2026-06-20 01:14:50.197904+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCRS1754,Queen of Heart's Cherry Tarts Sensitive Deo Refill,1.0
FF5186288,SO5758891,#5940763,Shopify UK,2026-06-20 01:14:55.311310+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCRS1754,Queen of Heart's Cherry Tarts Sensitive Deo Refill,1.0
FF5186302,SO5758905,#5940770,Shopify UK,2026-06-20 01:15:04.475095+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCRS1754,Queen of Heart's Cherry Tarts Sensitive Deo Refill,1.0
FF5186374,SO5758977,2887701,Shopify EU,2026-06-20 01:41:03.181547+00:00,Airbox (EU),2026-06-20,Airbox,WCROC3333,Roll On Case: Miffy,1.0
FF5186401,SO5759004,AUS357274,Shopify AUS,2026-06-20 01:48:57.881230+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCBWR3278,Body Wash Refill: Peachy Kiss,1.0
FF5186500,SO5759103,2887714,Shopify EU,2026-06-20 02:23:50.507976+00:00,Airbox (EU),2026-06-20,Airbox,WCROC3333,Roll On Case: Miffy,1.0
FF5186829,SO5759432,AUS357314,Shopify AUS,2026-06-20 04:19:48.709311+00:00,Next (AU),2026-06-20,Next3PL,WCR1688,Alice's Secret Garden Deodorant Refill,1.0
FF5186923,SO5759527,2887756,Shopify EU,2026-06-20 04:26:05.493523+00:00,Airbox (EU),2026-06-20,Airbox,WCR1259,Renew Deo Refill,1.0
FF5186925,SO5759524,2887759,Shopify EU,2026-06-20 04:26:04.932965+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCLR619V2,Original Lip Balm Refill V2,1.0
FF5186938,SO5759541,2887773,Shopify EU,2026-06-20 04:26:10.956075+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCLR1245,Lip Balm Refill: Vanilla Frost,1.0
FF5186944,SO5759547,2887794,Shopify EU,2026-06-20 04:26:11.928493+00:00,Airbox (EU),2026-06-20,Airbox,WCR1919,Vanilla Butterscotch Deo Refill,1.0
FF5187031,SO5759634,2887859,Shopify EU,2026-06-20 04:26:40.205198+00:00,Airbox (EU),2026-06-20,Airbox,WCSGR1751,Summer Breeze Body Wash Refill,1.0
FF5187038,SO5759639,2887862,Shopify EU,2026-06-20 04:26:42.173321+00:00,Airbox (EU),2026-06-20,Airbox,WCHWR2512,Black Cherry Handwash,1.0
FF5187117,SO5759721,2887959,Shopify EU,2026-06-20 04:27:09.250034+00:00,Airbox (EU),2026-06-20,Airbox,WCR1919,Vanilla Butterscotch Deo Refill,1.0
FF5187124,SO5759727,2887962,Shopify EU,2026-06-20 04:27:13.069245+00:00,Airbox (EU),2026-06-20,Airbox,WCR1919,Vanilla Butterscotch Deo Refill,1.0
FF5187130,SO5759733,2887968,Shopify EU,2026-06-20 04:27:14.975258+00:00,Airbox (EU),2026-06-20,Airbox,WCR1919,Vanilla Butterscotch Deo Refill,1.0
FF5187579,SO5760181,US892140,Shopify USA,2026-06-20 04:29:56.748686+00:00,Stord (US),2026-06-20,Stord,WCRS2552,Deo Refill: Black Cherry Sens,1.0
FF5187652,SO5760256,US892213,Shopify USA,2026-06-20 04:30:24.290308+00:00,Stord (US),2026-06-20,Stord,WCR2554,Deo Refill: Winter Breeze,1.0
FF5187790,SO5760393,US892355,Shopify USA,2026-06-20 04:31:16.251411+00:00,Stord (US),2026-06-20,Stord,WMIN02,Coconut Dreams Mini Deodorant,1.0
FF5187809,SO5760412,US892373,Shopify USA,2026-06-20 04:31:28.361111+00:00,Stord (US),2026-06-20,Stord,WCR2554,Deo Refill: Winter Breeze,2.0
FF5187924,SO5760527,#5940796,Shopify UK,2026-06-20 05:09:57.209806+00:00,Stord (US),2026-06-20,Stord,WCLR02V2,Coconut & Vanilla Lip Balm Refill V2,1.0
FF5188240,SO5760841,2888252,Shopify EU,2026-06-20 07:17:14.958594+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCLR619V2,Original Lip Balm Refill V2,1.0
FF5188246,SO5760847,#5940876,Shopify UK,2026-06-20 07:17:45.609176+00:00,Stord (US),2026-06-20,Stord,WCLR619,Original Lip Balm Refill,4.0
FF5188246,SO5760847,#5940876,Shopify UK,2026-06-20 07:17:45.609176+00:00,Stord (US),2026-06-20,Stord,WCLR966V2,Honey Lip Balm Refill V2,1.0
FF5188246,SO5760847,#5940876,Shopify UK,2026-06-20 07:17:45.609176+00:00,Stord (US),2026-06-20,Stord,WCLRSPF02V2,Coconut & Vanilla SPF Lip Balm Refill V2,4.0
FF5188246,SO5760847,#5940876,Shopify UK,2026-06-20 07:17:45.609176+00:00,Stord (US),2026-06-20,Stord,WMIN1261,Calm Mini Deodorant,3.0
FF5188246,SO5760847,#5940876,Shopify UK,2026-06-20 07:17:45.609176+00:00,Stord (US),2026-06-20,Stord,WMIN3111,Mini Deo: Peachy Kisses,1.0
FF5188318,SO5760919,2888298,Shopify EU,2026-06-20 07:41:31.143606+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCLR619V2,Original Lip Balm Refill V2,1.0
FF5188444,SO5761045,#5940916,Shopify UK,2026-06-20 08:21:03.617597+00:00,Airbox (EU),2026-06-20,Airbox,WCR251,Elderflower & Cucumber - initial_delivery,1.0
FF5188516,SO5761117,2888347,Shopify EU,2026-06-20 08:45:44.654413+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCLR619V2,Original Lip Balm Refill V2,1.0
FF5188534,SO5761135,#5940914,Shopify UK,2026-06-20 08:50:15.440520+00:00,Airbox (EU),2026-06-20,Airbox,WCC2112,Forest Green Deo Case,1.0
FF5188633,SO5761234,2888394,Shopify EU,2026-06-20 09:20:29.869522+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCLR619V2,Original Lip Balm Refill V2,1.0
FF5188758,SO5761359,#5941050,Shopify UK,2026-06-20 09:56:35.069169+00:00,Airbox (EU),2026-06-20,Airbox,WCROC2756,Roll On Case: Forest Green,1.0
FF5188804,SO5761405,#5941069,Shopify UK,2026-06-20 10:09:00.093621+00:00,Airbox (EU),2026-06-20,Airbox,WCROC2756,Roll On Case: Forest Green,1.0
FF5188811,SO5761412,2888510,Shopify EU,2026-06-20 10:10:49.309934+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCLR619V2,Original Lip Balm Refill V2,1.0
FF5188904,SO5761505,#5941058,Shopify UK,2026-06-20 10:30:47.820329+00:00,Airbox (EU),2026-06-20,Airbox,WCBWR3207,Body Wash Refill: Cotton Cloud,1.0
FF5189101,SO5761702,#5941150,Shopify UK,2026-06-20 11:20:34.070883+00:00,Airbox (EU),2026-06-20,Airbox,WCBWR3207,Body Wash Refill: Cotton Cloud,2.0
FF5189126,SO5761727,2888626,Shopify EU,2026-06-20 11:26:29.143776+00:00,Airbox (EU),2026-06-20,Airbox,WCR2554,Deo Refill: Winter Breeze,2.0
FF5189155,SO5761756,#5941217,Shopify UK,2026-06-20 11:32:28.137414+00:00,Airbox (EU),2026-06-20,Airbox,WCR251,Elderflower & Cucumber - initial_delivery,1.0
FF5189178,SO5761779,2888647,Shopify EU,2026-06-20 11:38:15.725034+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCLR619V2,Original Lip Balm Refill V2,1.0
FF5189237,SO5761838,#5941242,Shopify UK,2026-06-20 11:53:41.832096+00:00,Airbox (EU),2026-06-20,Airbox,WCR251,Elderflower & Cucumber - initial_delivery,1.0
FF5189237,SO5761838,#5941242,Shopify UK,2026-06-20 11:53:41.832096+00:00,Airbox (EU),2026-06-20,Airbox,WCROC2756,Roll On Case: Forest Green,1.0
FF5189317,SO5761918,#5941262,Shopify UK,2026-06-20 12:13:04.455544+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCR740,Sage and Eucalyptus,1.0
FF5189332,SO5761933,2888718,Shopify EU,2026-06-20 12:17:01.713639+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCLR619V2,Original Lip Balm Refill V2,1.0
FF5189332,SO5761933,2888718,Shopify EU,2026-06-20 12:17:01.713639+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCSGC25,Black Shower Gel Case,1.0
FF5189404,SO5762005,2888750,Shopify EU,2026-06-20 12:39:10.582061+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCC20,Purple Deodorant Case,1.0
FF5189469,SO5762070,#5941305,Shopify UK,2026-06-20 12:55:10.367187+00:00,Airbox (EU),2026-06-20,Airbox,WCROC3130,Roll On Case: Leopard,1.0
FF5189603,SO5762204,#5941341,Shopify UK,2026-06-20 13:23:00.085234+00:00,Next (AU),2026-06-20,Next3PL,WCR251,Elderflower & Cucumber - initial_delivery,2.0
FF5189631,SO5762232,#5941348,Shopify UK,2026-06-20 13:29:46.970086+00:00,Next (AU),2026-06-20,Next3PL,WCR251,Elderflower & Cucumber - initial_delivery,1.0
FF5189663,SO5762264,2888847,Shopify EU,2026-06-20 13:37:44.664251+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCLR619V2,Original Lip Balm Refill V2,1.0
FF5189682,SO5762283,#5941361,Shopify UK,2026-06-20 13:42:06.128491+00:00,Stord (US),2026-06-20,Stord,WMIN02,Coconut Dreams Mini Deodorant,1.0
FF5190078,SO5762679,#5941443,Shopify UK,2026-06-20 15:08:50.180938+00:00,Stord (US),2026-06-20,Stord,WCLC747V2,Lip Balm Case: Bee,1.0
FF5190120,SO5762721,#5941456,Shopify UK,2026-06-20 15:18:57.839356+00:00,Airbox (EU),2026-06-20,Airbox,WCR251,Elderflower & Cucumber - initial_delivery,1.0
FF5190169,SO5762770,#5941469,Shopify UK,2026-06-20 15:32:01.552039+00:00,Airbox (EU),2026-06-20,Airbox,WCROC3130,Roll On Case: Leopard,1.0
FF5190304,SO5762905,2889025,Shopify EU,2026-06-20 16:07:35.874316+00:00,UKAB (Airbox 18),2026-06-20,UKAB (Airbox 18),WCLR619V2,Original Lip Balm Refill V2,1.0
